player_name,player_type,match_format,avg,sr,last5_runs,high_score,wickets,econ,bowl_avg,catches,stumpings,matches,runs,total_balls_faced,balls_per_innings,score,cluster,levels,percent,percentile_score
A Ndlovu,Bowler,Test,4.5,22.5,9.0,5.0,2.0,3.9349999999999996,42.5,1.0,0.0,2.0,9.0,40.0,20.0,26.695,1,0,26.695,14.76923076923077
A Nehra,Bowler,ODI,2.903225806451613,52.63157894736842,7.0,16.0,105.0,5.313924050632912,19.758354430379747,10.0,0.0,79.0,90.0,171.0,5.516129032258065,242.20321518987342,1,0,242.20321518987342,94.05857740585773
A Nehra,Bowler,T20,5.6,71.7948717948718,0.0,22.0,31.0,7.9715384615384615,18.064230769230768,3.0,0.0,26.0,28.0,39.0,7.8,87.24684615384615,1,0,87.24684615384615,83.29928498467825
A Nehra,Bowler,Test,0.5,9.090909090909092,1.0,1.0,4.0,3.54,83.33500000000001,1.0,0.0,2.0,1.0,11.0,5.5,7.378999999999994,1,0,7.378999999999994,6.3076923076923075
A Neill,Bowler,ODI,4.833333333333333,70.73170731707317,23.0,14.0,14.0,5.057777777777778,28.574444444444445,2.0,0.0,9.0,29.0,41.0,6.833333333333333,55.682,1,0,55.682,50.04184100418409
A Neill,Bowler,T20,0.0,0.0,0.0,0.0,7.0,7.5,22.375,3.0,0.0,4.0,0.0,0.0,0.0,38.075,1,0,38.075,28.49846782431052
A Nel,Bowler,ODI,6.473684210526316,78.84615384615384,23.0,30.0,84.0,4.6434482758620685,18.498620689655173,12.0,0.0,58.0,123.0,156.0,8.210526315789474,202.9704827586207,1,0,202.9704827586207,90.5439330543933
A Nel,Bowler,T20,0.0,0.0,0.0,0.0,2.0,5.25,4.75,1.0,0.0,2.0,0.0,2.0,2.0,45.400000000000006,1,0,45.400000000000006,43.82022471910113
A Nel,Bowler,Test,13.636363636363637,50.0,62.0,50.0,77.0,3.1070833333333336,44.85124999999999,12.0,0.0,24.0,300.0,600.0,27.272727272727273,177.768,2,1,177.768,84.76923076923077
A Nimaga,Batsman,T20,3.6666666666666665,84.61538461538461,11.0,7.0,0.0,0.0,0.0,1.0,0.0,3.0,11.0,13.0,4.333333333333333,17.89367521367521,1,0,17.89367521367521,33.11897106109325
A Nortje,Bowler,ODI,5.714285714285714,67.79661016949152,15.0,10.0,36.0,5.925714285714285,15.166666666666666,3.0,0.0,21.0,40.0,59.0,8.428571428571429,105.12285714285716,1,0,105.12285714285716,76.65271966527196
A Nortje,Bowler,T20,2.142857142857143,60.0,14.0,12.0,51.0,7.464651162790698,14.736511627906978,9.0,0.0,43.0,30.0,50.0,3.5714285714285716,130.76413953488372,1,0,130.76413953488372,92.95199182839632
A Nortje,Bowler,Test,10.38888888888889,30.258899676375407,34.0,40.0,70.0,3.724736842105263,34.509473684210526,6.0,0.0,19.0,187.0,618.0,34.333333333333336,168.12010526315788,1,0,168.12010526315788,83.23076923076923
A Orfila,Bowler,T20,1.0,22.22222222222222,2.0,2.0,2.0,8.0425,13.75,0.0,0.0,4.0,2.0,9.0,4.5,31.6225,1,0,31.6225,14.862104187946883
A Osei,Batsman,T20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,6.361966008268259
A Osei,Wicketkeeper,T20,7.333333333333333,53.65853658536586,35.0,13.0,0.0,0.0,0.0,0.0,1.0,9.0,66.0,123.0,13.666666666666666,17.479674796747968,1,0,17.479674796747968,6.229508196721312
A Otwani,Batsman,T20,13.454545454545455,101.36986301369863,31.0,44.0,0.0,0.0,0.0,3.0,0.0,11.0,148.0,146.0,13.272727272727273,31.278007471980075,2,1,31.278007471980075,56.178226917776755
A Oxley,Batsman,T20,23.2,74.35897435897436,116.0,31.0,0.0,0.0,0.0,2.0,0.0,5.0,116.0,156.0,31.2,39.20649572649573,2,1,39.20649572649573,72.07165824529169
A Parima,Batsman,T20,17.857142857142858,115.74074074074075,111.0,57.0,5.0,1.9821428571428572,1.5235714285714284,9.0,0.0,14.0,250.0,216.0,15.428571428571429,43.874885361552025,2,1,43.874885361552025,79.88056959118053
A Patel,Bowler,ODI,25.0,86.20689655172413,25.0,25.0,3.0,8.265,6.835,0.0,0.0,2.0,25.0,29.0,29.0,37.104,2,1,37.104,15.397489539748953
A Patmore,Wicketkeeper,T20,11.238095238095237,87.4074074074074,31.0,34.0,0.0,0.0,0.0,8.0,6.0,25.0,236.0,270.0,12.857142857142858,36.24926513815402,2,1,36.24926513815402,35.73770491803279
A Paul,Batsman,T20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1,0,0.0,6.361966008268259
A Paul,Bowler,T20,5.5,73.33333333333333,3.0,14.0,9.0,7.454444444444444,18.22222222222222,10.0,0.0,9.0,22.0,30.0,7.5,44.70333333333333,1,0,44.70333333333333,42.59448416751788
A Phillip,Batsman,Test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,14.393939393939394
A Phillip,Bowler,ODI,11.0,88.0,22.0,21.0,4.0,6.529999999999999,24.8,2.0,0.0,5.0,22.0,25.0,12.5,33.53,2,1,33.53,10.627615062761505
A Phillip,Bowler,Test,22.0,31.20567375886525,123.0,44.0,10.0,4.666666666666666,65.125,3.0,0.0,6.0,132.0,423.0,70.5,26.925,2,1,26.925,15.076923076923077
A Poulose,Batsman,T20,3.0,64.28571428571429,9.0,9.0,0.0,0.0,0.0,2.0,0.0,3.0,9.0,14.0,4.666666666666667,14.034285714285716,1,0,14.034285714285716,28.112080845199817
A Prashar,Bowler,T20,11.428571428571429,145.45454545454547,45.0,35.0,10.0,4.88,10.38888888888889,3.0,0.0,9.0,80.0,55.0,7.857142857142857,59.126666666666665,2,1,59.126666666666665,63.63636363636363
A Pusthay,Batsman,T20,6.142857142857143,57.333333333333336,24.0,14.0,7.0,7.0600000000000005,8.428571428571429,2.0,0.0,7.0,43.0,75.0,10.714285714285714,16.504126984126984,1,0,16.504126984126984,31.051906293063848
A Rajshekara,Batsman,T20,15.142857142857142,96.36363636363636,45.0,50.0,0.0,0.0,0.0,1.0,0.0,7.0,106.0,110.0,15.714285714285714,33.089177489177494,2,1,33.089177489177494,59.53146531924667
A Randhawa,Batsman,T20,11.473684210526315,76.22377622377621,75.0,45.0,0.0,0.0,0.0,5.0,0.0,19.0,218.0,286.0,15.052631578947368,29.353085510980243,2,1,29.353085510980243,53.054662379421224
A Rangaswamy,Bowler,T20,2.6,81.25,3.0,7.0,11.0,6.4350000000000005,9.40625,1.0,0.0,8.0,13.0,16.0,3.2,57.051249999999996,1,0,57.051249999999996,61.440245148110314
A Raza,Wicketkeeper,T20,18.466666666666665,159.19540229885058,154.0,64.0,0.0,0.0,0.0,20.0,2.0,16.0,277.0,174.0,11.6,62.354533844189014,2,1,62.354533844189014,82.95081967213115
A Razmilic,Batsman,T20,2.6,52.0,13.0,6.0,2.0,6.7,2.0,0.0,0.0,5.0,13.0,25.0,5.0,11.839999999999998,1,0,11.839999999999998,24.345429490124022
A Reyes,Batsman,T20,12.333333333333334,93.67088607594937,26.0,44.0,15.0,5.604285714285714,4.8966666666666665,4.0,0.0,21.0,148.0,158.0,13.166666666666666,28.847369901547122,2,1,28.847369901547122,52.18190169958659
A Sarma,Batsman,T20,18.5,80.43478260869566,37.0,28.0,0.0,0.0,0.0,1.0,0.0,2.0,37.0,46.0,23.0,30.565797101449277,2,1,30.565797101449277,55.02985760220487
A Sathyan,Batsman,T20,5.0,66.66666666666666,10.0,10.0,1.0,4.0,8.0,0.0,0.0,2.0,10.0,15.0,7.5,15.91111111111111,1,0,15.91111111111111,30.40881947634359
A Saud,Wicketkeeper,ODI,17.181818181818183,48.837209302325576,64.0,51.0,0.0,0.0,0.0,8.0,2.0,11.0,189.0,387.0,35.18181818181818,28.973925299506696,2,1,28.973925299506696,16.535433070866144
A Saud,Wicketkeeper,T20,23.333333333333332,111.11111111111111,70.0,35.0,0.0,0.0,0.0,2.0,2.0,3.0,70.0,63.0,21.0,42.913580246913575,2,1,42.913580246913575,47.868852459016395
A Sawyer,Batsman,T20,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,0,0.0,6.361966008268259
A Shahi,Bowler,T20,4.714285714285714,110.00000000000001,8.0,18.0,10.0,8.741,7.766,6.0,0.0,10.0,33.0,30.0,4.285714285714286,49.1174,2,1,49.1174,50.20429009193054
A Shahzad,Bowler,ODI,5.0,66.66666666666666,24.0,9.0,15.0,5.304,26.333,4.0,0.0,10.0,40.0,60.0,7.5,58.2882,1,0,58.2882,53.55648535564853
A Shahzad,Bowler,T20,0.0,0.0,0.0,0.0,3.0,9.026666666666666,17.666666666666668,1.0,0.0,3.0,0.0,3.0,3.0,28.32,1,0,28.32,10.316649642492338
A Shahzad,Bowler,Test,5.0,41.66666666666667,5.0,5.0,4.0,3.71,15.75,2.0,0.0,1.0,5.0,12.0,12.0,47.42,1,0,47.42,31.23076923076923
A Shamshudeen,Bowler,ODI,3.0,10.714285714285714,3.0,3.0,0.0,8.0,0.0,0.0,0.0,1.0,3.0,28.0,28.0,36.0,1,0,36.0,14.01673640167364
A Sharafu,Batsman,ODI,16.653846153846153,72.28714524207011,75.0,58.0,0.0,0.2222222222222222,0.0,14.0,0.0,27.0,433.0,599.0,23.03846153846154,33.01708830957578,2,1,33.01708830957578,51.442307692307686
A Sharafu,Batsman,T20,28.25,134.63829787234042,189.0,90.0,0.0,0.3103448275862069,0.0,27.0,0.0,58.0,1582.0,1175.0,20.982142857142858,62.39304964539008,0,2,62.39304964539008,97.42765273311898
A Sharma,Wicketkeeper,ODI,21.363636363636363,76.92307692307693,112.0,98.0,0.0,0.0,0.0,19.0,1.0,22.0,470.0,611.0,27.772727272727273,44.66977466977467,2,1,44.66977466977467,43.30708661417323
A Sharma,Wicketkeeper,T20,20.714285714285715,113.28125,101.0,60.0,0.0,0.0,0.0,6.0,2.0,14.0,290.0,256.0,18.285714285714285,44.31646825396826,2,1,44.31646825396826,50.81967213114754
A Shreshta,Wicketkeeper,T20,19.58823529411765,103.73831775700934,94.0,76.0,0.0,0.0,0.0,13.0,1.0,17.0,333.0,321.0,18.88235294117647,45.44511636430273,2,1,45.44511636430273,54.09836065573771
A Shukla,Batsman,T20,3.3333333333333335,58.82352941176471,10.0,9.0,1.0,3.3333333333333335,13.333333333333334,0.0,0.0,3.0,10.0,17.0,5.666666666666667,13.426143790849673,1,0,13.426143790849673,27.101515847496554
A Shukla,Bowler,T20,1.6,52.17391304347826,0.0,6.0,46.0,7.9176,12.438400000000001,6.0,0.0,50.0,24.0,46.0,3.066666666666667,120.78415999999999,1,0,120.78415999999999,91.21552604698671
A Simelane,Bowler,T20,7.0,98.24561403508771,35.0,13.0,8.0,9.934000000000001,12.3,4.0,0.0,10.0,56.0,57.0,7.125,38.818,2,1,38.818,29.67313585291113
A Sokovagone,Batsman,T20,29.0,134.88372093023256,155.0,62.0,0.0,3.0966666666666662,0.0,3.0,0.0,6.0,174.0,129.0,21.5,58.347286821705424,2,1,58.347286821705424,95.3146531924667
A Symonds,Batsman,ODI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,12.920673076923078
A Symonds,Batsman,Test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,14.393939393939394
A Symonds,Bowler,ODI,34.180952380952384,90.63131313131314,82.0,151.0,69.0,4.06825,11.550833333333333,46.0,0.0,120.0,3589.0,3960.0,37.714285714285715,178.86475000000002,0,2,178.86475000000002,88.70292887029288
A Symonds,Bowler,T20,30.636363636363637,169.3467336683417,148.0,85.0,8.0,8.356153846153846,5.153846153846154,3.0,0.0,13.0,337.0,199.0,18.09090909090909,47.83923076923077,2,1,47.83923076923077,48.31460674157304
A Symonds,Bowler,Test,60.26086956521739,67.9078882900539,221.0,223.0,23.0,2.3995652173913045,16.61,17.0,0.0,23.0,1386.0,2041.0,88.73913043478261,88.8353043478261,0,2,88.8353043478261,67.6923076923077
A Tripathi,Batsman,T20,2.6666666666666665,32.0,8.0,6.0,2.0,7.2,0.4,1.0,0.0,5.0,8.0,25.0,8.333333333333334,8.151111111111112,1,0,8.151111111111112,18.695452457510335
A Trivedi,Batsman,T20,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,6.361966008268259
A Turay,Batsman,T20,17.333333333333332,105.26315789473684,83.0,44.0,12.0,2.478666666666667,2.0166666666666666,3.0,0.0,15.0,260.0,247.0,16.466666666666665,38.67274853801169,2,1,38.67274853801169,71.1070280202113
A Turkmen,Bowler,T20,14.307692307692308,114.11042944785277,121.0,51.0,10.0,6.544615384615384,13.23076923076923,6.0,0.0,13.0,186.0,163.0,12.538461538461538,52.42769230769231,2,1,52.42769230769231,55.41368743615934
A Vala,Batsman,T20,23.1,116.31419939577039,68.0,93.0,33.0,4.7524999999999995,4.349230769230769,26.0,0.0,52.0,1155.0,993.0,19.86,46.42569989929506,2,1,46.42569989929506,83.55535140101057
A Vala,Bowler,ODI,31.839285714285715,69.73015252248729,212.0,104.0,46.0,3.891785714285714,10.538750000000002,25.0,0.0,56.0,1783.0,2557.0,45.660714285714285,134.00139285714286,0,2,134.00139285714286,82.51046025104603
A Valthapa,Batsman,T20,5.0,41.66666666666667,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,12.0,12.0,11.011111111111113,1,0,11.011111111111113,22.691777675700507
A Valthapa,Wicketkeeper,ODI,14.0,63.63636363636363,14.0,14.0,0.0,0.0,0.0,3.0,1.0,3.0,14.0,22.0,22.0,26.141414141414142,1,0,26.141414141414142,11.811023622047244
A Venkatesh,Bowler,T20,14.5,106.09756097560977,72.0,43.0,13.0,4.911666666666666,5.41,9.0,0.0,12.0,174.0,164.0,13.666666666666666,68.019,2,1,68.019,72.21654749744637
A Wright,Bowler,T20,1.4444444444444444,38.23529411764706,1.0,6.0,17.0,6.315789473684211,11.18421052631579,5.0,0.0,19.0,13.0,34.0,3.7777777777777777,68.34210526315789,1,0,68.34210526315789,72.52298263534217
A Yon,Bowler,T20,20.125,127.77777777777777,101.0,67.0,10.0,5.76,5.3125,0.0,0.0,8.0,161.0,126.0,15.75,59.5325,2,1,59.5325,64.24923391215526
A Zampa,Bowler,ODI,6.631578947368421,65.96858638743456,16.0,36.0,190.0,5.577433628318585,24.869292035398225,17.0,0.0,113.0,378.0,573.0,10.052631578947368,408.3461238938053,1,0,408.3461238938053,98.49372384937239
A Zampa,Bowler,T20,2.782608695652174,76.19047619047619,5.0,13.0,134.0,7.444807692307692,14.00451923076923,15.0,0.0,104.0,64.0,84.0,3.652173913043478,297.2628653846154,1,0,297.2628653846154,99.69356486210418
A van der Merwe,Bowler,ODI,4.0,100.0,4.0,4.0,1.0,3.9133333333333327,7.666666666666667,0.0,0.0,3.0,4.0,4.0,4.0,45.660000000000004,1,0,45.660000000000004,33.22175732217573
AA Banner,Batsman,T20,3.75,55.55555555555556,15.0,10.0,0.0,2.125,0.0,0.0,0.0,4.0,15.0,27.0,6.75,13.625925925925925,1,0,13.625925925925925,27.377124483233807
AA Donald,Bowler,ODI,0.0,0.0,0.0,0.0,1.0,5.87,17.333333333333332,0.0,0.0,3.0,0.0,0.0,0.0,33.99,1,0,33.99,11.338912133891213
AA Gajic,Bowler,T20,3.2,51.61290322580645,4.0,9.0,16.0,7.827857142857143,10.333571428571428,4.0,0.0,14.0,16.0,31.0,6.2,62.31628571428571,1,0,62.31628571428571,67.0582226762002
AA Hussein,Batsman,T20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,6.361966008268259
AA Hussein,Bowler,T20,1.0,100.0,1.0,1.0,2.0,9.165,27.5,1.0,0.0,2.0,1.0,1.0,1.0,20.005000000000003,1,0,20.005000000000003,3.753830439223697
AA Jangoo,Batsman,ODI,30.6,92.16867469879519,153.0,104.0,0.0,0.0,0.0,0.0,0.0,5.0,153.0,166.0,33.2,54.93477911646586,0,2,54.93477911646586,87.5
AA Jangoo,Batsman,Test,30.0,53.57142857142857,30.0,30.0,0.0,0.0,0.0,1.0,0.0,1.0,30.0,56.0,56.0,33.32857142857143,2,1,33.32857142857143,40.909090909090914
AA Jangoo,Wicketkeeper,T20,26.666666666666668,126.98412698412697,141.0,74.0,0.0,0.0,0.0,3.0,1.0,6.0,160.0,126.0,21.0,48.66313932980599,2,1,48.66313932980599,60.0
AA Jasani,Batsman,T20,37.0,146.53465346534654,148.0,90.0,0.0,0.0,0.0,0.0,0.0,4.0,148.0,101.0,25.25,66.92910891089109,2,1,66.92910891089109,98.71382636655949
AA Jimoh,Bowler,T20,4.25,73.91304347826086,16.0,7.0,4.0,5.638333333333333,9.833333333333334,3.0,0.0,6.0,17.0,23.0,5.75,45.185,1,0,45.185,43.15628192032687
AA Mulla,Wicketkeeper,ODI,18.75,96.7741935483871,88.0,58.0,0.0,0.0,0.0,4.0,1.0,8.0,150.0,155.0,19.375,37.33870967741936,2,1,37.33870967741936,29.133858267716533
AA Navicha,Batsman,T20,15.25,91.5,92.0,42.0,7.0,2.15625,3.59375,5.0,0.0,16.0,183.0,200.0,16.666666666666668,35.57666666666666,2,1,35.57666666666666,64.95176848874597
AA Noffke,Bowler,ODI,0.0,0.0,0.0,0.0,1.0,5.11,46.0,0.0,0.0,1.0,0.0,0.0,0.0,19.07,1,0,19.07,2.6778242677824267
AA Noffke,Bowler,T20,0.0,0.0,0.0,0.0,4.0,5.445,14.5,0.0,0.0,2.0,0.0,0.0,0.0,42.964999999999996,1,0,42.964999999999996,38.764044943820224
AA Obanda,Batsman,ODI,34.785714285714285,71.93500738552437,134.0,89.0,0.0,0.0,0.0,4.0,0.0,15.0,487.0,677.0,48.357142857142854,51.83297742139692,0,2,51.83297742139692,83.65384615384616
AA Obanda,Batsman,T20,15.794117647058824,111.41078838174275,64.0,79.0,0.0,0.0,0.0,5.0,0.0,35.0,537.0,482.0,14.176470588235293,39.484543161663005,2,1,39.484543161663005,72.76067983463483
AA Onikoyi,Batsman,T20,15.208333333333334,87.32057416267942,34.0,52.0,0.0,0.0,0.0,8.0,0.0,25.0,365.0,418.0,17.416666666666668,30.878984582668792,2,1,30.878984582668792,55.48920532843362
AA Paradkar,Batsman,ODI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,12.920673076923078
AA Paradkar,Bowler,ODI,10.2,63.74999999999999,49.0,24.0,9.0,7.088333333333334,15.583333333333334,1.0,0.0,6.0,51.0,80.0,16.0,47.385,1,0,47.385,35.98326359832636
AA Paradkar,Bowler,T20,8.0,123.07692307692308,16.0,10.0,4.0,8.11,12.0,0.0,0.0,3.0,16.0,13.0,6.5,36.47,2,1,36.47,24.5658835546476
AA Rahayu,Bowler,T20,9.928571428571429,89.6774193548387,24.0,23.0,20.0,6.329200000000001,4.1132,9.0,0.0,25.0,139.0,155.0,11.071428571428571,78.54448,2,1,78.54448,79.16241062308478
AA Senn,Batsman,T20,19.6,103.15789473684211,98.0,51.0,0.0,0.0,0.0,2.0,0.0,5.0,98.0,95.0,19.0,41.49964912280702,2,1,41.49964912280702,75.97611391823611
AA Shafique,Wicketkeeper,ODI,13.0,39.39393939393939,13.0,13.0,0.0,0.0,0.0,2.0,2.0,2.0,13.0,33.0,33.0,20.087542087542086,1,0,20.087542087542086,5.511811023622047
AAA Patel,Batsman,T20,8.0,103.2258064516129,32.0,19.0,0.0,0.0,0.0,2.0,0.0,4.0,32.0,31.0,7.75,26.364301075268813,2,1,26.364301075268813,47.542489664676154
AAH Bhikari,Batsman,T20,1.0,18.181818181818183,2.0,1.0,3.0,10.3,13.0,0.0,0.0,4.0,2.0,11.0,5.5,3.9236363636363643,1,0,3.9236363636363643,14.377583830960036
AAP Atkinson,Bowler,ODI,13.0,136.8421052631579,65.0,38.0,13.0,6.624545454545454,26.227272727272727,0.0,0.0,11.0,104.0,76.0,9.5,50.39,2,1,50.39,42.34309623430963
AAP Atkinson,Bowler,T20,5.0,43.47826086956522,10.0,8.0,6.0,12.5775,5.125,1.0,0.0,4.0,10.0,23.0,11.5,31.192499999999995,1,0,31.192499999999995,13.891726251276811
AAP Atkinson,Bowler,Test,30.2,78.78260869565217,101.0,132.0,69.0,3.6918749999999996,27.543124999999996,6.0,0.0,16.0,453.0,575.0,38.333333333333336,170.3985,0,2,170.3985,83.6923076923077
AAP Rivero,Bowler,T20,7.571428571428571,79.1044776119403,45.0,31.0,22.0,4.21157894736842,6.798421052631579,9.0,0.0,19.0,106.0,134.0,9.571428571428571,87.28621052631578,2,1,87.28621052631578,83.35035750766087
AAhan Achar,Bowler,T20,2.4,80.0,10.0,5.0,6.0,6.0744444444444445,9.38888888888889,1.0,0.0,9.0,12.0,15.0,3.0,48.14333333333333,1,0,48.14333333333333,49.08069458631256
AB Agarkar,Batsman,ODI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,12.920673076923078
AB Agarkar,Bowler,ODI,9.513513513513514,65.3061224489796,19.0,53.0,100.0,5.118923076923077,18.82384615384615,10.0,0.0,65.0,352.0,539.0,14.567567567567568,233.34892307692309,2,1,233.34892307692309,93.22175732217573
AB Agarkar,Bowler,T20,7.5,136.36363636363635,15.0,14.0,3.0,7.583333333333333,13.333333333333334,0.0,0.0,3.0,15.0,11.0,5.5,35.25,2,1,35.25,22.395301327885598
AB Agarkar,Bowler,Test,29.333333333333332,61.53846153846154,88.0,74.0,5.0,3.4499999999999997,23.25,1.0,0.0,3.0,88.0,143.0,47.666666666666664,45.7,2,1,45.7,27.692307692307693
AB Barath,Batsman,ODI,28.142857142857142,64.37908496732027,121.0,113.0,0.0,0.0,0.0,3.0,0.0,14.0,394.0,612.0,43.714285714285715,46.70508558979147,0,2,46.70508558979147,76.4423076923077
AB Barath,Batsman,T20,11.5,58.97435897435898,23.0,15.0,0.0,0.0,0.0,1.0,0.0,2.0,23.0,39.0,19.5,20.335726495726497,1,0,20.335726495726497,36.88562241616904
AB Barath,Batsman,Test,43.8,47.3342939481268,155.0,119.0,0.0,0.26666666666666666,0.0,13.0,0.0,15.0,657.0,1388.0,92.53333333333333,57.4223823246878,0,2,57.4223823246878,59.74025974025974
AB Dinda,Bowler,ODI,4.2,58.333333333333336,3.0,16.0,12.0,6.240769230769231,22.346153846153847,0.0,0.0,13.0,21.0,36.0,7.2,51.87,1,0,51.87,44.51882845188285
AB Dinda,Bowler,T20,11.0,91.66666666666666,3.0,19.0,17.0,8.434444444444445,19.63888888888889,1.0,0.0,9.0,22.0,24.0,12.0,56.91333333333333,2,1,56.91333333333333,61.28702757916241
AB Fudadin,Batsman,Test,40.666666666666664,32.10526315789474,122.0,62.0,0.0,0.55,0.0,5.0,0.0,4.0,122.0,380.0,126.66666666666667,46.3553216374269,0,2,46.3553216374269,47.83549783549784
AB Kamara,Batsman,T20,12.6875,98.54368932038835,126.0,43.0,11.0,6.1875,6.125,4.0,0.0,16.0,203.0,206.0,12.875,37.828948220064724,2,1,37.828948220064724,69.5911805236564
AB McDonald,Bowler,Test,26.75,49.30875576036866,107.0,81.0,9.0,2.525,44.207499999999996,1.0,0.0,4.0,107.0,217.0,54.25,43.9005,2,1,43.9005,26.0
AB Mengoumou,Batsman,T20,1.3333333333333333,20.0,4.0,4.0,1.0,6.8125,14.25,0.0,0.0,4.0,4.0,20.0,6.666666666666667,4.808888888888888,1,0,4.808888888888888,15.112540192926044
AB de Villiers,Batsman,ODI,27.75,113.26530612244898,111.0,70.0,0.0,2.75,0.0,5.0,0.0,4.0,111.0,98.0,24.5,50.92421768707483,2,1,50.92421768707483,82.33173076923077
AB de Villiers,Wicketkeeper,ODI,44.61244019138756,101.07317073170732,258.0,176.0,7.0,0.2175586854460094,0.5328638497652582,169.0,5.0,213.0,9324.0,9225.0,44.13875598086124,168.20233140130443,0,2,168.20233140130443,94.48818897637796
AB de Villiers,Wicketkeeper,T20,22.09722222222222,134.03538331929232,215.0,79.0,0.0,0.0,0.0,60.0,7.0,74.0,1591.0,1187.0,16.48611111111111,89.18378888576866,2,1,89.18378888576866,97.70491803278688
AB de Villiers,Wicketkeeper,Test,77.92380952380952,54.80241125251172,438.0,303.0,2.0,0.2558490566037736,0.23113207547169812,210.0,5.0,106.0,8182.0,14930.0,142.1904761904762,207.46085329420896,0,2,207.46085329420896,89.39393939393939
AC Agar,Batsman,ODI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,12.920673076923078
AC Agar,Batsman,Test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,14.393939393939394
AC Agar,Bowler,ODI,17.88888888888889,82.9896907216495,83.0,48.0,21.0,5.258636363636364,25.34090909090909,10.0,0.0,22.0,322.0,388.0,21.555555555555557,71.01954545454547,2,1,71.01954545454547,61.92468619246861
AC Agar,Bowler,T20,9.892857142857142,101.46520146520146,0.0,29.0,49.0,7.0995833333333325,10.638125,27.0,0.0,48.0,277.0,273.0,9.75,130.318375,2,1,130.318375,92.79877425944841
AC Agar,Bowler,Test,48.75,55.55555555555556,195.0,112.0,9.0,2.7439999999999998,20.740000000000002,0.0,0.0,5.0,195.0,351.0,87.75,57.324,0,2,57.324,48.769230769230774
AC Botha,Bowler,ODI,15.588235294117647,65.4320987654321,72.0,52.0,14.0,3.316470588235294,15.62764705882353,5.0,0.0,17.0,265.0,405.0,23.823529411764707,68.67399999999999,2,1,68.67399999999999,60.83682008368201
AC Botha,Bowler,T20,12.5,92.5925925925926,17.0,28.0,8.0,3.3025,5.83375,5.0,0.0,8.0,75.0,81.0,13.5,62.59225,2,1,62.59225,67.16036772216547
AC Cummins,Bowler,ODI,7.0,91.30434782608695,21.0,9.0,4.0,5.547499999999999,28.125,0.0,0.0,4.0,21.0,23.0,7.666666666666667,34.4825,2,1,34.4825,12.133891213389122
AC Dawson,Bowler,ODI,23.0,74.19354838709677,23.0,23.0,1.0,4.753333333333333,7.833333333333333,2.0,0.0,6.0,23.0,31.0,31.0,43.04,2,1,43.04,27.322175732217573
AC Douglas,Batsman,T20,18.68421052631579,134.46969696969697,43.0,74.0,14.0,3.736190476190476,3.695238095238095,11.0,0.0,21.0,355.0,264.0,13.894736842105264,43.24108984582669,2,1,43.24108984582669,79.09967845659163
AC Evans,Bowler,ODI,6.0,73.33333333333333,0.0,22.0,36.0,5.648076923076923,20.603076923076927,4.0,0.0,26.0,66.0,90.0,8.181818181818182,102.69392307692307,1,0,102.69392307692307,75.81589958158996
AC Evans,Bowler,T20,1.4285714285714286,71.42857142857143,8.0,8.0,39.0,8.239310344827587,19.41862068965517,7.0,0.0,29.0,10.0,14.0,2.0,101.63089655172413,1,0,101.63089655172413,87.5893769152196
AC Gilchrist,Batsman,T20,20.923076923076923,141.66666666666669,91.0,48.0,0.0,0.0,0.0,17.0,0.0,13.0,272.0,192.0,14.76923076923077,48.03982905982907,2,1,48.03982905982907,85.7602204869086
AC Gilchrist,Wicketkeeper,ODI,36.90677966101695,104.86395376836022,114.0,172.0,0.0,0.0,0.0,186.0,19.0,120.0,4355.0,4153.0,35.19491525423729,184.57428727809133,0,2,184.57428727809133,95.2755905511811
